what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193240822
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1430193242077
opened,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1430193242294
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1430193242324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193246332
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193249324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193249330
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193250992
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193252151
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193253095
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193254908
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193665756
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193665763
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193667375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193668702
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193668988
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430193669676
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430194276562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430194278293
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430194280069
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430194280114
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1430194280202
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.ui",1430194280205
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.core",1430194280207
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200906161748,"org.eclipse.cdt.dsf.gdb.ui",1430194280207
